Ensembl_ID,Change,Gene_Name,Gene_Biotype,Chr,Length,Exon Length,Downstream_Promoter_Downregulated,Upstream_Promoter_Downregulated,Gene_Body_Downregulated,TSS_Downregulated,Downstream_Promoter_Nondifferential,Upstream_Promoter_Nondifferential,Gene_Body_Nondifferential,TSS_Nondifferential,Downstream_Promoter_Upregulated,Upstream_Promoter_Upregulated,Gene_Body_Upregulated,TSS_Upregulated
ENSRNOG00000000517,Upregulated,Kctd20,protein_coding,20,14034,1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
ENSRNOG00000000519,Nondifferential,Stk38,protein_coding,20,33309,3355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000000520,Nondifferential,Srsf3,protein_coding,20,9947,2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ENSRNOG00000000521,Upregulated,Cdkn1a,protein_coding,20,2442,1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
ENSRNOG00000000523,Nondifferential,Ppil1,protein_coding,20,348934,1308,0.0,0.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000000524,Nondifferential,RGD735065,protein_coding,20,35428,2703,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0
ENSRNOG00000000525,Downregulated,Pi16,protein_coding,20,9288,1880,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000000527,Nondifferential,Mtch1,protein_coding,20,23816,1802,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
ENSRNOG00000000529,Nondifferential,Pim1,protein_coding,20,4249,1299,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000531,Downregulated,Ccdc167,protein_coding,20,14758,911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000532,Nondifferential,Cmtr1,protein_coding,20,43724,3718,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,0.0
ENSRNOG00000000540,Upregulated,Btbd9,protein_coding,20,347890,1954,0.0,0.0,3.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,47.0,0.0
ENSRNOG00000000541,Nondifferential,Glo1,protein_coding,20,18017,1045,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0
ENSRNOG00000000546,Nondifferential,Nt5dc1,protein_coding,20,102738,2685,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0
ENSRNOG00000000547,Nondifferential,Tspyl4,protein_coding,20,1986,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000549,Nondifferential,Tspyl1,protein_coding,20,2559,2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000551,Downregulated,RGD1305587,protein_coding,20,2030,1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000557,Nondifferential,Ppa1,protein_coding,20,12406,2625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0
ENSRNOG00000000560,Nondifferential,Lrrc20,protein_coding,20,106286,3034,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,18.0,0.0
ENSRNOG00000000561,Nondifferential,Pald1,protein_coding,20,36572,4213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000000563,Upregulated,Adamts14,protein_coding,20,76383,4901,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,7.0,0.0
ENSRNOG00000000565,Downregulated,Sgpl1,protein_coding,20,48913,4152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000000566,Nondifferential,Pcbd1,protein_coding,20,5667,929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000567,Downregulated,Unc5b,protein_coding,20,66623,5617,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,9.0,0.0
ENSRNOG00000000568,Nondifferential,Slc29a3,protein_coding,20,39938,3952,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000000569,Upregulated,Vsir,protein_coding,20,22405,1870,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000000571,Nondifferential,Psap,protein_coding,20,25562,2568,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0
ENSRNOG00000000572,Nondifferential,Chst3,protein_coding,20,6691,5573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ENSRNOG00000000574,Nondifferential,AC096404.1,protein_coding,20,2061,384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000000576,Nondifferential,Anapc16,protein_coding,20,13693,1168,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000579,Upregulated,Marcks,protein_coding,20,5699,4180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000581,Nondifferential,Cdc40,protein_coding,20,70574,3107,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0
ENSRNOG00000000583,Nondifferential,Cdk19,protein_coding,20,140241,5776,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,22.0,0.0
ENSRNOG00000000585,Downregulated,Amd1,protein_coding,20,15695,3170,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000000586,Downregulated,Gtf3c6,protein_coding,20,9088,1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000587,Nondifferential,Rpf2,protein_coding,20,21544,1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000593,Nondifferential,Rev3l,protein_coding,20,157697,10689,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,4.0,0.0
ENSRNOG00000000596,Nondifferential,Fyn,protein_coding,20,193915,3552,0.0,0.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,1.0,49.0,1.0
ENSRNOG00000000598,Nondifferential,Tube1,protein_coding,20,17991,2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000599,Nondifferential,Lama4,protein_coding,20,148884,5947,1.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,29.0,0.0
ENSRNOG00000000604,Nondifferential,Hdac2,protein_coding,20,23329,2178,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0
ENSRNOG00000000609,Downregulated,Ipmk,protein_coding,20,32524,5389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
ENSRNOG00000000610,Downregulated,Cisd1,protein_coding,20,13375,727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000611,Nondifferential,Ube2d1,protein_coding,20,32922,1360,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0
ENSRNOG00000000613,Downregulated,Tfam,protein_coding,20,12115,1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000614,Nondifferential,Bicc1,protein_coding,20,106928,5155,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,6.0,0.0
ENSRNOG00000000622,Nondifferential,Hint1,protein_coding,10,3753,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000633,Nondifferential,Rhobtb1,protein_coding,20,74550,5086,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,8.0,0.0
ENSRNOG00000000635,Upregulated,Arid5b,processed_transcript,20,315725,3546,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,47.0,0.0
ENSRNOG00000000639,Nondifferential,Ado,pseudogene,20,1183,1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000640,Upregulated,Egr2,protein_coding,20,4563,3233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ENSRNOG00000000641,Nondifferential,LOC100363472,protein_coding,20,18267,1758,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000000645,Nondifferential,Reep3,protein_coding,20,85317,4864,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,20.0,0.0
ENSRNOG00000000648,Nondifferential,Jmjd1c,protein_coding,20,130930,8363,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,18.0,0.0
ENSRNOG00000000657,Upregulated,Nek7,protein_coding,13,73220,1101,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,1.0
ENSRNOG00000000661,Downregulated,Hps4,protein_coding,12,29129,2906,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0
ENSRNOG00000000662,Nondifferential,Srrd,protein_coding,12,5212,741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000663,Nondifferential,Tfip11,protein_coding,12,12232,3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000664,Upregulated,Tpst2,protein_coding,12,40411,1744,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,11.0,0.0
ENSRNOG00000000665,Nondifferential,Pitpnb,protein_coding,12,61567,1662,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000692,Downregulated,Ung,protein_coding,12,8254,1874,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000695,Nondifferential,Ssh1,protein_coding,12,43181,3477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000000697,Downregulated,Coro1c,protein_coding,12,72303,3412,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0
ENSRNOG00000000700,Upregulated,Tmem119,protein_coding,12,7058,2167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000701,Nondifferential,Iscu,protein_coding,12,5844,924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000702,Nondifferential,Sart3,protein_coding,12,27819,3782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000713,Nondifferential,AABR07033045.1,processed_pseudogene,11,456,456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000718,Nondifferential,Cggbp1,protein_coding,11,19379,4291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000720,Nondifferential,MGC95208,protein_coding,11,4801,1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000728,Nondifferential,Clic2,protein_coding,20,15131,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ENSRNOG00000000729,Nondifferential,Tmlhe,protein_coding,20,47438,1492,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000748,Nondifferential,AABR07044273.1,processed_pseudogene,20,498,498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000763,Nondifferential,RT1-M3-1,protein_coding,20,4140,1322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000774,Nondifferential,Gabbr1,protein_coding,20,29370,4382,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0
ENSRNOG00000000775,Nondifferential,Mog,protein_coding,20,10235,1577,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ENSRNOG00000000777,Nondifferential,RT1-S3,protein_coding,20,3712,1692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000778,Nondifferential,Znrd1as1,protein_coding,20,6119,969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000779,Nondifferential,Znrd1,protein_coding,20,3901,641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000780,Nondifferential,Ppp1r11,protein_coding,20,3503,1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000785,Nondifferential,Trim39,protein_coding,20,13858,2906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000786,Nondifferential,Rpp21,protein_coding,20,1953,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000795,Nondifferential,RT1-N3,protein_coding,20,3867,1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000796,Nondifferential,Ranbp2,protein_coding,20,49611,10277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000000798,Downregulated,Gnl1,protein_coding,20,11915,4776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000799,Nondifferential,Abcf1,protein_coding,20,12927,3137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000800,Upregulated,Man1a1,protein_coding,20,192529,5076,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0
ENSRNOG00000000801,Nondifferential,Msl3l2,protein_coding,20,1512,1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000802,Upregulated,Tbc1d32,protein_coding,20,235660,3906,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000000804,Downregulated,Mrps18b,protein_coding,20,6058,1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000808,Nondifferential,Hsf2,protein_coding,20,27490,2545,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
ENSRNOG00000000809,Downregulated,Atat1,protein_coding,20,13263,1424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000000812,Nondifferential,RGD1302996,protein_coding,20,4110,1179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000815,Upregulated,Smpdl3a,protein_coding,20,21942,1782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000816,Nondifferential,Ppp1r18,protein_coding,20,24627,2632,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000823,Nondifferential,Gcc2,protein_coding,20,46828,6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000824,Upregulated,Dse,protein_coding,20,78843,4287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
ENSRNOG00000000826,Upregulated,Flot1,protein_coding,20,10507,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ENSRNOG00000000827,Upregulated,Ier3,protein_coding,20,1205,1098,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000831,Nondifferential,Gtf2h4,protein_coding,20,5629,1644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000833,Nondifferential,Vars2,protein_coding,20,10408,3645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000839,Nondifferential,Nfkbil1,protein_coding,20,14977,1458,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000842,Upregulated,Ddah2,protein_coding,20,3090,1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000000843,Nondifferential,Ly6g6c,protein_coding,20,2233,381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000847,Downregulated,Csnk2b,protein_coding,20,4290,928,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000848,Nondifferential,Gpank1,protein_coding,20,3044,1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000850,Nondifferential,Apom,protein_coding,20,2600,760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000851,Nondifferential,Bag6,protein_coding,20,12406,3612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000000852,Nondifferential,Prrc2a,protein_coding,20,15412,6849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000000857,Upregulated,Msh5,protein_coding,20,16356,2901,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000858,Upregulated,Sapcd1,protein_coding,20,1887,951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000866,Downregulated,Rbmx,protein_coding,X,6442,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000867,Nondifferential,Vars,protein_coding,20,14566,4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000869,Upregulated,Arhgef6,protein_coding,X,117207,2786,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ENSRNOG00000000875,Upregulated,Fhl1,protein_coding,X,14330,2514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000879,Nondifferential,Slc9a6,protein_coding,X,66290,4761,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000000881,Nondifferential,Mmgt1,protein_coding,X,12323,4122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000885,Nondifferential,Auts2,protein_coding,12,39484,3069,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000887,Nondifferential,AABR07035098.1,pseudogene,12,741,738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000888,Upregulated,Sbds,protein_coding,12,9158,1394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000891,Nondifferential,ensembl,0,12,4181,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000893,Nondifferential,Tmem248,protein_coding,12,24145,1672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
ENSRNOG00000000894,Upregulated,Fry,protein_coding,12,197605,8976,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,6.0,1.0
ENSRNOG00000000895,Nondifferential,Rabgef1,protein_coding,12,27840,2826,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
ENSRNOG00000000900,Upregulated,Tpst1,protein_coding,12,38074,1776,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,2.0,12.0,0.0
ENSRNOG00000000901,Nondifferential,Crcp,protein_coding,12,54948,1540,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0
ENSRNOG00000000902,Nondifferential,Hsph1,protein_coding,12,19235,3446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000903,Downregulated,Asl,protein_coding,12,12648,1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000000906,Downregulated,Medag,protein_coding,12,28968,2221,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000909,Nondifferential,Uspl1,protein_coding,12,26897,3591,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000000913,Downregulated,Gusb,protein_coding,12,13527,2476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000000917,Nondifferential,Nupr2,protein_coding,12,312,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000918,Downregulated,Zbed5,protein_coding,12,6051,2486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000921,Nondifferential,Ubl3,protein_coding,12,45588,2695,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,0.0
ENSRNOG00000000922,Nondifferential,Sumf2,protein_coding,12,26427,2234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000923,Downregulated,Cct6a,protein_coding,12,10445,2200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000924,Upregulated,Slc7a1,protein_coding,12,23448,6471,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,12.0,0.0
ENSRNOG00000000925,Nondifferential,Psph,protein_coding,12,12442,1160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000926,Downregulated,Mrps17,protein_coding,12,3178,1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000931,Nondifferential,Sfswap,protein_coding,12,70535,3547,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,4.0,1.0
ENSRNOG00000000936,Upregulated,Stx2,protein_coding,12,24883,2586,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0
ENSRNOG00000000938,Downregulated,Ran,protein_coding,12,3187,1104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000942,Upregulated,Pan3,protein_coding,12,114660,2482,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0
ENSRNOG00000000943,Nondifferential,AC136867.1,processed_pseudogene,12,267,267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000954,Nondifferential,Polr1d,protein_coding,12,33711,950,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0
ENSRNOG00000000955,Nondifferential,Lnx2,protein_coding,12,64943,4496,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,13.0,0.0
ENSRNOG00000000956,Nondifferential,Rasl11a,protein_coding,12,2691,1116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000957,Nondifferential,Rpl21,protein_coding,12,1829,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000958,Nondifferential,AABR07055943.1,pseudogene,7,1115,1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000962,Nondifferential,Slc15a4,protein_coding,12,19454,2730,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000000964,Nondifferential,AABR07036087.1,processed_pseudogene,12,777,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000967,Nondifferential,Aacs,protein_coding,12,43302,3191,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000000968,Nondifferential,Rnf6,protein_coding,12,9041,3326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000974,Nondifferential,Zfp358,protein_coding,12,4094,2031,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000975,Nondifferential,Mcoln1,protein_coding,12,14003,2070,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000977,Nondifferential,Pnpla6,protein_coding,12,27540,4065,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000979,Downregulated,Bri3bp,protein_coding,12,11820,1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000981,Upregulated,Scarb1,protein_coding,12,66496,2483,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0
ENSRNOG00000000983,Nondifferential,Zfp394,protein_coding,12,8052,2461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000985,Nondifferential,Cpsf4,protein_coding,12,15752,1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
