Gene_ID,Change,Gene_Name,Gene_Biotype,Chr,Length,Exon Length,Gene_Body_Downregulated,Upstream_Promoter_Downregulated,Downstream_Promoter_Downregulated,TSS_Downregulated,Gene_Body_Nondifferential,Upstream_Promoter_Nondifferential,Downstream_Promoter_Nondifferential,TSS_Nondifferential,Gene_Body_Upregulated,Upstream_Promoter_Upregulated,Downstream_Promoter_Upregulated,TSS_Upregulated
ENSRNOG00000000521,Upregulated,Cdkn1a,protein_coding,20,2442,1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000523,Upregulated,Ppil1,protein_coding,20,348934,1308,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
ENSRNOG00000000524,Nondifferential,RGD735065,protein_coding,20,35428,2703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
ENSRNOG00000000527,Nondifferential,Mtch1,protein_coding,20,23816,1802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0
ENSRNOG00000000529,Downregulated,Pim1,protein_coding,20,4249,1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000531,Nondifferential,Ccdc167,protein_coding,20,14758,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000000532,Upregulated,Cmtr1,protein_coding,20,43724,3718,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
ENSRNOG00000000540,Downregulated,Btbd9,protein_coding,20,347890,1954,6.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0
ENSRNOG00000000541,Upregulated,Glo1,protein_coding,20,18017,1045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0
ENSRNOG00000000546,Nondifferential,Nt5dc1,protein_coding,20,102738,2685,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000000547,Nondifferential,Tspyl4,protein_coding,20,1986,1986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000549,Upregulated,Tspyl1,protein_coding,20,2559,2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000551,Downregulated,RGD1305587,protein_coding,20,2030,1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000557,Nondifferential,Ppa1,protein_coding,20,12406,2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
ENSRNOG00000000560,Nondifferential,Lrrc20,protein_coding,20,106286,3034,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0
ENSRNOG00000000561,Downregulated,Pald1,protein_coding,20,36572,4213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
ENSRNOG00000000563,Downregulated,Adamts14,protein_coding,20,76383,4901,4.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000000565,Upregulated,Sgpl1,protein_coding,20,48913,4152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000000566,Upregulated,Pcbd1,protein_coding,20,5667,929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000567,Upregulated,Unc5b,protein_coding,20,66623,5617,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0
ENSRNOG00000000568,Upregulated,Slc29a3,protein_coding,20,39938,3952,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000000569,Nondifferential,Vsir,protein_coding,20,22405,1870,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000000571,Downregulated,Psap,protein_coding,20,25562,2568,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
ENSRNOG00000000572,Downregulated,Chst3,protein_coding,20,6691,5573,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000574,Nondifferential,AC096404.1,protein_coding,20,2061,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000576,Upregulated,Anapc16,protein_coding,20,13693,1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000000579,Downregulated,Marcks,protein_coding,20,5699,4180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000581,Upregulated,Cdc40,protein_coding,20,70574,3107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
ENSRNOG00000000583,Downregulated,Cdk19,protein_coding,20,140241,5776,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
ENSRNOG00000000585,Upregulated,Amd1,protein_coding,20,15695,3170,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000586,Upregulated,Gtf3c6,protein_coding,20,9088,1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000587,Upregulated,Rpf2,protein_coding,20,21544,1250,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000593,Downregulated,Rev3l,protein_coding,20,157697,10689,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0
ENSRNOG00000000595,Downregulated,Traf3ip2,protein_coding,20,42424,2053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000000596,Nondifferential,Fyn,protein_coding,20,193915,3552,2.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,40.0,2.0,1.0,0.0
ENSRNOG00000000598,Nondifferential,Tube1,protein_coding,20,17991,2834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000599,Downregulated,Lama4,protein_coding,20,148884,5947,3.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0
ENSRNOG00000000604,Nondifferential,Hdac2,protein_coding,20,23329,2178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
ENSRNOG00000000605,Downregulated,Hs3st5,protein_coding,20,309058,3043,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000000609,Nondifferential,Ipmk,protein_coding,20,32524,5389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000000610,Upregulated,Cisd1,protein_coding,20,13375,727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000000611,Nondifferential,Ube2d1,protein_coding,20,32922,1360,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
ENSRNOG00000000613,Nondifferential,Tfam,protein_coding,20,12115,1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000614,Downregulated,Bicc1,protein_coding,20,106928,5155,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0
ENSRNOG00000000622,Upregulated,Hint1,protein_coding,10,3753,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000632,Upregulated,Cdk1,protein_coding,20,13989,1335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000634,Upregulated,RGD1306739,protein_coding,20,109209,1283,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0
ENSRNOG00000000635,Downregulated,Arid5b,processed_transcript,20,315725,3546,3.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0
ENSRNOG00000000638,Upregulated,Zfp365,protein_coding,20,25885,5055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
ENSRNOG00000000639,Upregulated,Ado,pseudogene,20,1183,1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000640,Upregulated,Egr2,protein_coding,20,4563,3233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000000641,Nondifferential,LOC100363472,protein_coding,20,18267,1758,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000645,Nondifferential,Reep3,protein_coding,20,85317,4864,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
ENSRNOG00000000648,Downregulated,Jmjd1c,protein_coding,20,130930,8363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
ENSRNOG00000000657,Downregulated,Nek7,protein_coding,13,73220,1101,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0
ENSRNOG00000000661,Upregulated,Hps4,protein_coding,12,29129,2906,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000000662,Nondifferential,Srrd,protein_coding,12,5212,741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000663,Upregulated,Tfip11,protein_coding,12,12232,3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ENSRNOG00000000664,Downregulated,Tpst2,protein_coding,12,40411,1744,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000000665,Upregulated,Pitpnb,protein_coding,12,61567,1662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ENSRNOG00000000692,Nondifferential,Ung,protein_coding,12,8254,1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000695,Nondifferential,Ssh1,protein_coding,12,43181,3477,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000000697,Downregulated,Coro1c,protein_coding,12,72303,3412,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
ENSRNOG00000000700,Downregulated,Tmem119,protein_coding,12,7058,2167,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000701,Upregulated,Iscu,protein_coding,12,5844,924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000000702,Upregulated,Sart3,protein_coding,12,27819,3782,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000000713,Nondifferential,AABR07033045.1,processed_pseudogene,11,456,456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000718,Nondifferential,Cggbp1,protein_coding,11,19379,4291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000720,Nondifferential,MGC95208,protein_coding,11,4801,1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000728,Downregulated,Clic2,protein_coding,20,15131,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSRNOG00000000729,Downregulated,Tmlhe,protein_coding,20,47438,1492,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSRNOG00000000748,Nondifferential,AABR07044273.1,processed_pseudogene,20,498,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000763,Downregulated,RT1-M3-1,protein_coding,20,4140,1322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000774,Upregulated,Gabbr1,protein_coding,20,29370,4382,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0
ENSRNOG00000000778,Upregulated,Znrd1as1,protein_coding,20,6119,969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000779,Nondifferential,Znrd1,protein_coding,20,3901,641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000780,Nondifferential,Ppp1r11,protein_coding,20,3503,1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000785,Nondifferential,Trim39,protein_coding,20,13858,2906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000786,Downregulated,Rpp21,protein_coding,20,1953,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000795,Downregulated,RT1-N3,protein_coding,20,3867,1810,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000796,Nondifferential,Ranbp2,protein_coding,20,49611,10277,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000798,Upregulated,Gnl1,protein_coding,20,11915,4776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000799,Upregulated,Abcf1,protein_coding,20,12927,3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000800,Upregulated,Man1a1,protein_coding,20,192529,5076,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
ENSRNOG00000000801,Nondifferential,Msl3l2,protein_coding,20,1512,1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000802,Downregulated,Tbc1d32,protein_coding,20,235660,3906,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000000804,Upregulated,Mrps18b,protein_coding,20,6058,1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000805,Upregulated,Gja1,protein_coding,20,12440,3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000000808,Nondifferential,Hsf2,protein_coding,20,27490,2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000809,Downregulated,Atat1,protein_coding,20,13263,1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000812,Nondifferential,RGD1302996,protein_coding,20,4110,1179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000816,Downregulated,Ppp1r18,protein_coding,20,24627,2632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000823,Nondifferential,Gcc2,protein_coding,20,46828,6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000824,Downregulated,Dse,protein_coding,20,78843,4287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
ENSRNOG00000000825,Downregulated,Fam26e,protein_coding,20,6672,2290,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000826,Downregulated,Flot1,protein_coding,20,10507,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000000827,Nondifferential,Ier3,protein_coding,20,1205,1098,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000831,Nondifferential,Gtf2h4,protein_coding,20,5629,1644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000833,Nondifferential,Vars2,protein_coding,20,10408,3645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ENSRNOG00000000839,Nondifferential,Nfkbil1,protein_coding,20,14977,1458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000842,Downregulated,Ddah2,protein_coding,20,3090,1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000000843,Downregulated,Ly6g6c,protein_coding,20,2233,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000847,Upregulated,Csnk2b,protein_coding,20,4290,928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000848,Upregulated,Gpank1,protein_coding,20,3044,1407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000850,Nondifferential,Apom,protein_coding,20,2600,760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000851,Upregulated,Bag6,protein_coding,20,12406,3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
ENSRNOG00000000852,Downregulated,Prrc2a,protein_coding,20,15412,6849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
ENSRNOG00000000858,Downregulated,Sapcd1,protein_coding,20,1887,951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000866,Nondifferential,Rbmx,protein_coding,X,6442,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000867,Upregulated,Vars,protein_coding,20,14566,4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000000869,Downregulated,Arhgef6,protein_coding,X,117207,2786,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000875,Downregulated,Fhl1,protein_coding,X,14330,2514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000879,Upregulated,Slc9a6,protein_coding,X,66290,4761,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000881,Upregulated,Mmgt1,protein_coding,X,12323,4122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000885,Nondifferential,Auts2,protein_coding,12,39484,3069,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSRNOG00000000887,Nondifferential,AABR07035098.1,pseudogene,12,741,738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000888,Nondifferential,Sbds,protein_coding,12,9158,1394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000891,Nondifferential,ensembl,0,12,4181,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000893,Nondifferential,Tmem248,protein_coding,12,24145,1672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000000895,Downregulated,Rabgef1,protein_coding,12,27840,2826,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000000900,Downregulated,Tpst1,protein_coding,12,38074,1776,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0
ENSRNOG00000000901,Upregulated,Crcp,protein_coding,12,54948,1540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
ENSRNOG00000000902,Upregulated,Hsph1,protein_coding,12,19235,3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000000903,Nondifferential,Asl,protein_coding,12,12648,1789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000907,Upregulated,Alox5ap,protein_coding,12,24235,989,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSRNOG00000000909,Upregulated,Uspl1,protein_coding,12,26897,3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000000913,Downregulated,Gusb,protein_coding,12,13527,2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
ENSRNOG00000000917,Nondifferential,Nupr2,protein_coding,12,312,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000918,Upregulated,Zbed5,protein_coding,12,6051,2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000921,Upregulated,Ubl3,protein_coding,12,45588,2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
ENSRNOG00000000922,Nondifferential,Sumf2,protein_coding,12,26427,2234,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000923,Upregulated,Cct6a,protein_coding,12,10445,2200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000924,Nondifferential,Slc7a1,protein_coding,12,23448,6471,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0
ENSRNOG00000000925,Upregulated,Psph,protein_coding,12,12442,1160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000926,Upregulated,Mrps17,protein_coding,12,3178,1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000931,Downregulated,Sfswap,protein_coding,12,70535,3547,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0
ENSRNOG00000000936,Nondifferential,Stx2,protein_coding,12,24883,2586,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000000938,Upregulated,Ran,protein_coding,12,3187,1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000940,Upregulated,Flt1,protein_coding,12,171598,6968,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
ENSRNOG00000000942,Downregulated,Pan3,protein_coding,12,114660,2482,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
ENSRNOG00000000943,Nondifferential,AC136867.1,processed_pseudogene,12,267,267,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000954,Upregulated,Polr1d,protein_coding,12,33711,950,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
ENSRNOG00000000955,Upregulated,Lnx2,protein_coding,12,64943,4496,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
ENSRNOG00000000957,Upregulated,Rpl21,protein_coding,12,1829,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000958,Nondifferential,AABR07055943.1,pseudogene,7,1115,1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000962,Nondifferential,Slc15a4,protein_coding,12,19454,2730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000964,Upregulated,AABR07036087.1,processed_pseudogene,12,777,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000967,Upregulated,Aacs,protein_coding,12,43302,3191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000000968,Upregulated,Rnf6,protein_coding,12,9041,3326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000974,Downregulated,Zfp358,protein_coding,12,4094,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000000975,Upregulated,Mcoln1,protein_coding,12,14003,2070,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000977,Nondifferential,Pnpla6,protein_coding,12,27540,4065,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000979,Upregulated,Bri3bp,protein_coding,12,11820,1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000981,Downregulated,Scarb1,protein_coding,12,66496,2483,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000000983,Nondifferential,Zfp394,protein_coding,12,8052,2461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000985,Nondifferential,Cpsf4,protein_coding,12,15752,1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000987,Upregulated,Ptcd1,protein_coding,12,17741,2981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000988,Upregulated,Xab2,protein_coding,12,12116,2792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000000989,Upregulated,Bud31,protein_coding,12,7435,834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
